ID,City,Municipality,Neighborhood,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425646951107,Beograd,Novi Beograd,Blok 5,61.0,2.5 Broj soba,VIII,9 Spratnost,Agencija,12,235000.0,2026-04-05 22:49:34
5425646980708,Beograd,Novi Beograd,Blok 61,45.0,1.5 Broj soba,IX,9 Spratnost,Agencija,15,154900.0,2026-04-05 22:49:34
5425646913760,Beograd,Savski venac,Beograd na vodi,32.0,1.0 Broj soba,XIV,18 Spratnost,Agencija,7,185000.0,2026-04-05 22:49:34
5425646982356,Beograd,Zvezdara,Gradska bolnica,128.0,4.0 Broj soba,V,5 Spratnost,Agencija,3,384000.0,2026-04-05 22:49:34
5425646436555,Beograd,Novi Beograd,Blok 28,65.0,2.5 Broj soba,PR,5 Spratnost,Agencija,6,215000.0,2026-04-05 22:49:34
5425646881274,Beograd,Voždovac,Medaković 2,39.0,1.5 Broj soba,II,5 Spratnost,Agencija,6,119000.0,2026-04-05 22:49:34
5425646794977,Beograd,Stari grad,Gundulićev venac,80.0,3.0 Broj soba,II,2 Spratnost,Agencija,18,275000.0,2026-04-05 22:49:34
5425646980704,Beograd,Zvezdara,Gradska bolnica,65.0,3.0 Broj soba,PR,5 Spratnost,Agencija,3,193500.0,2026-04-05 22:49:34
5425646555224,Beograd,Voždovac,Gospodara Vučića,187.0,5+ Broj soba,IV,4 Spratnost,Agencija,13,634900.0,2026-04-05 22:49:34
5425646754086,Beograd,Voždovac,Vojvode Vlahovića,48.0,2.0 Broj soba,II,3 Spratnost,Agencija,19,133700.0,2026-04-05 22:49:34
5425646982087,Beograd,Čukarica,Banovo brdo,54.12,2.5 Broj soba,VI,6 Spratnost,Agencija,3,189420.0,2026-04-05 22:49:34
5425646980505,Beograd,Zvezdara,Lion,71.0,3.0 Broj soba,I,4 Spratnost,Agencija,13,280000.0,2026-04-05 22:49:34
5425646982085,Beograd,Novi Beograd,Tošin bunar,45.52,1.0 Broj soba,IV,10 Spratnost,Agencija,14,180000.0,2026-04-05 22:49:34
5425645705085,Beograd,Grocka,Kaluđerica,60.0,3.0 Broj soba,I,4 Spratnost,Investitor,2,114000.0,2026-04-05 22:49:34
5425646491842,Beograd,Surčin,Surčin (mesto),41.55,1.5 Broj soba,I,5 Spratnost,Agencija,5,77653.0,2026-04-05 22:49:34
5425646491626,Beograd,Surčin,Surčin (mesto),40.86,1.5 Broj soba,I,5 Spratnost,Agencija,13,76363.0,2026-04-05 22:49:34
5425646491837,Beograd,Surčin,Surčin (mesto),35.5,1.5 Broj soba,III,5 Spratnost,Agencija,6,66346.0,2026-04-05 22:49:34
5425646718495,Beograd,Zvezdara,Kluz,50.0,1.5 Broj soba,I,1 Spratnost,Agencija,20,125000.0,2026-04-05 22:49:34
5425646848495,Beograd,Rakovica,Kanarevo brdo,62.0,2.0 Broj soba,II,5 Spratnost,Vlasnik,13,205000.0,2026-04-05 22:49:34
5425646980443,Beograd,Savski venac,Dedinje,130.0,4.0 Broj soba,II,2 Spratnost,Agencija,15,649000.0,2026-04-05 22:49:34
5425646914279,Beograd,Stari grad,Knez Mihailova,127.0,4.0 Broj soba,IV,4 Spratnost,Agencija,17,693000.0,2026-04-05 22:49:34
5425646980839,Beograd,Savski venac,Beograd na vodi,56.0,2.0 Broj soba,III,8 Spratnost,Agencija,13,234999.0,2026-04-05 22:49:34
5425646769569,Beograd,Voždovac,Braće Jerković,70.0,2.5 Broj soba,I,6 Spratnost,Vlasnik,9,198000.0,2026-04-05 22:49:34
5425646979456,Beograd,Savski venac,Centar,148.0,4.0 Broj soba,V,6 Spratnost,Agencija,20,745000.0,2026-04-05 22:49:34
5425646653621,Beograd,Novi Beograd,Tošin bunar,71.0,3.0 Broj soba,III,9 Spratnost,Agencija,15,320000.0,2026-04-05 22:49:34
5425646911250,Beograd,Novi Beograd,Blok 65,30.47,1.0 Broj soba,VI,8 Spratnost,Agencija,8,167000.0,2026-04-05 22:49:34
5425646979442,Beograd,Čukarica,Banovo brdo,66.0,3.0 Broj soba,V,7 Spratnost,Agencija,13,210000.0,2026-04-05 22:49:34
5425646978875,Beograd,Rakovica,Miljakovac,29.46,0.5 Broj soba,I,3 Spratnost,Agencija,5,76596.0,2026-04-05 22:49:34
5425646978872,Beograd,Zvezdara,Medaković 3,50.0,2.0 Broj soba,II,4 Spratnost,Agencija,9,127260.0,2026-04-05 22:49:34
5425645852738,Beograd,Novi Beograd,Blok 65,97.0,3.0 Broj soba,PR Spratnost,,Agencija,15,349000.0,2026-04-05 22:49:34
5425646669881,Beograd,Voždovac,Braće Jerković,70.0,3.0 Broj soba,XI,11 Spratnost,Agencija,23,179000.0,2026-04-05 22:49:34
5425646979426,Beograd,Novi Beograd,Blok 11b,72.0,3.0 Broj soba,VPR,8 Spratnost,Vlasnik,8,310000.0,2026-04-05 22:49:34
5425646973202,Beograd,Zvezdara,Mali Mokri Lug,43.0,2.0 Broj soba,I,5 Spratnost,Agencija,18,105000.0,2026-04-05 22:49:34
5425646979175,Beograd,Savski venac,Beograd na vodi,147.0,5.0 Broj soba,XXII Spratnost,,Agencija,17,2760000.0,2026-04-05 22:49:34
5425646981922,Beograd,Vračar,Crveni krst,85.0,2.5 Broj soba,I,3 Spratnost,Agencija,18,375000.0,2026-04-05 22:49:34
5425646898839,Beograd,Zemun,Tošin bunar,50.57,2.0 Broj soba,I,3 Spratnost,Investitor,1,171938.0,2026-04-05 22:49:34
5425646898260,Beograd,Zemun,Tošin bunar,50.57,2.0 Broj soba,VI,8 Spratnost,Investitor,1,192166.0,2026-04-05 22:49:34
5425646980486,Beograd,Zvezdara,Olimp,54.0,2.0 Broj soba,III,3 Spratnost,Agencija,13,146000.0,2026-04-05 22:49:34
5425646949969,Beograd,Rakovica,Vidikovac,63.0,2.0 Broj soba,I,12 Spratnost,Agencija,18,179500.0,2026-04-05 22:49:34
5425646950841,Beograd,Čukarica,Banovo brdo,85.0,3.0 Broj soba,II,5 Spratnost,Agencija,9,280000.0,2026-04-05 22:49:34
5425646267391,Beograd,Savski venac,Savski trg - Pristanište,72.0,2.5 Broj soba,V,6 Spratnost,Agencija,13,279000.0,2026-04-05 22:49:34
5425646754076,Beograd,Voždovac,Vitanovačka,118.0,4.0 Broj soba,V,5 Spratnost,Agencija,20,284000.0,2026-04-05 22:49:34
5425645709560,Beograd,Savski venac,Ekonomski fakultet,90.0,3.0 Broj soba,I,5 Spratnost,Agencija,20,315000.0,2026-04-05 22:49:34
5425646982063,Beograd,Čukarica,Banovo brdo,65.0,2.0 Broj soba,I,4 Spratnost,Agencija,10,210000.0,2026-04-05 22:49:34
5425646950296,Beograd,Savski venac,Sarajevska,91.0,3.0 Broj soba,II,4 Spratnost,Agencija,1,280000.0,2026-04-05 22:49:34
5425646903670,Beograd,Voždovac,Lekino brdo,67.4,2.5 Broj soba,III,4 Spratnost,Investitor,2,229160.0,2026-04-05 22:49:34
5425646932992,Beograd,Vračar,Hram svetog Save,207.0,5+ Broj soba,V,6 Spratnost,Agencija,19,751000.0,2026-04-05 22:49:34
5425646905397,Beograd,Zvezdara,Vukov Spomenik,54.0,2.5 Broj soba,III,6 Spratnost,Investitor,2,232200.0,2026-04-05 22:49:34
5425646908996,Beograd,Voždovac,Lekino brdo,37.6,1.5 Broj soba,I,4 Spratnost,Investitor,2,135360.0,2026-04-05 22:49:34
5425646914483,Beograd,Savski venac,Mostarska petlja,107.0,4.0 Broj soba,,,Agencija,12,684800.0,2026-04-05 22:49:34
5425646981862,Beograd,Novi Beograd,Blok 61,45.0,1.0 Broj soba,IX,9 Spratnost,Agencija,12,154900.0,2026-04-05 22:49:34
5425646910056,Beograd,Palilula,Višnjička Banja,44.0,2.0 Broj soba,VPR,5 Spratnost,Agencija,16,140000.0,2026-04-05 22:49:34
5425646982054,Beograd,Savski venac,Dedinje,298.0,4.0 Broj soba,II,2 Spratnost,Agencija,17,1970000.0,2026-04-05 22:49:34
5425646981750,Beograd,Zemun,Save Kovačevića,50.0,2.5 Broj soba,IV,4 Spratnost,Agencija,12,155000.0,2026-04-05 22:49:34
5425646980473,Beograd,Zvezdara,Mirijevo,28.0,1.0 Broj soba,I,4 Spratnost,Vlasnik,7,80000.0,2026-04-05 22:49:34
5425646793539,Beograd,Zvezdara,Lipov lad,103.0,3.0 Broj soba,III,3 Spratnost,Agencija,3,399000.0,2026-04-05 22:49:34
5425642806702,Beograd,Savski venac,Beograd na vodi,87.0,3.0 Broj soba,XVI,24 Spratnost,Agencija,9,391500.0,2026-04-05 22:49:34
5425646980464,Beograd,Savski venac,Beograd na vodi,82.0,3.0 Broj soba,II,20 Spratnost,Agencija,18,382000.0,2026-04-05 22:49:34
5425646978495,Beograd,Novi Beograd,Blok 63,74.0,2.5 Broj soba,I,18 Spratnost,Agencija,10,245000.0,2026-04-05 22:49:34
5425646980463,Beograd,Savski venac,Palata pravde,149.0,5.0 Broj soba,V,6 Spratnost,Agencija,8,399500.0,2026-04-05 22:49:34
5425646877961,Beograd,Zvezdara,Vukov Spomenik,125.0,4.0 Broj soba,VI,6 Spratnost,Agencija,19,398000.0,2026-04-05 22:49:34
5425646981651,Beograd,Vračar,Neimar,68.4,3.0 Broj soba,PR,3 Spratnost,Agencija,3,310909.0,2026-04-05 22:49:34
5425646813085,Beograd,Rakovica,Petlovo brdo,34.0,1.5 Broj soba,PR,2 Spratnost,Agencija,17,95000.0,2026-04-05 22:49:34
5425646962255,Beograd,Zemun,Batajnica,80.0,3.0 Broj soba,II,3 Spratnost,Agencija,5,132924.0,2026-04-05 22:49:34
5425646838737,Beograd,Savski venac,Beograd na vodi,53.0,2.0 Broj soba,X,15 Spratnost,Agencija,15,255000.0,2026-04-05 22:49:34
5425645867440,Beograd,Zvezdara,Mirijevo,51.48,2.0 Broj soba,II,5 Spratnost,Agencija,8,103000.0,2026-04-05 22:49:34
5425646758842,Beograd,Surčin,Ledine,56.37,2.5 Broj soba,PR,3 Spratnost,Investitor,11,130000.0,2026-04-05 22:49:34
5425646758847,Beograd,Surčin,Ledine,41.62,1.5 Broj soba,PR,2 Spratnost,Investitor,1,97000.0,2026-04-05 22:49:34
5425643604604,Beograd,Vračar,Centar,263.0,4.0 Broj soba,V,5 Spratnost,Agencija,20,890000.0,2026-04-05 22:49:34
5425646921727,Beograd,Zemun,Save Kovačevića,50.0,2.5 Broj soba,IV,4 Spratnost,Agencija,12,155000.0,2026-04-05 22:49:34
5425646727505,Beograd,Čukarica,Banovo brdo,57.95,2.5 Broj soba,PR,3 Spratnost,Agencija,1,202825.0,2026-04-05 22:49:34
5425646846124,Beograd,Zvezdara,Lion,50.6,2.0 Broj soba,I,5 Spratnost,Investitor,5,238558.0,2026-04-05 22:49:34
5425646790575,Beograd,Novi Beograd,Blok 67 (Belvil),101.0,3.0 Broj soba,IV,10 Spratnost,Agencija,17,369000.0,2026-04-05 22:49:34
5425646905302,Beograd,Zemun,Altina,52.06,2.5 Broj soba,III,4 Spratnost,Vlasnik,20,94000.0,2026-04-05 22:49:34
5425646979174,Beograd,Savski venac,Beograd na vodi,74.0,2.0 Broj soba,,,Agencija,18,1470000.0,2026-04-05 22:49:34
5425646825107,Beograd,Savski venac,Senjak,62.0,2.5 Broj soba,PR,2 Spratnost,Agencija,10,183000.0,2026-04-05 22:49:34
5425646958427,Beograd,Čukarica,Banovo brdo,60.0,2.0 Broj soba,I,4 Spratnost,Agencija,9,209900.0,2026-04-05 22:49:34
5425646355674,Beograd,Čukarica,Čukarička padina,64.0,2.0 Broj soba,I,6 Spratnost,Agencija,9,182400.0,2026-04-05 22:49:34
5425646936002,Beograd,Novi Beograd,Blok 65,59.0,2.0 Broj soba,III,12 Spratnost,Agencija,7,305000.0,2026-04-05 22:49:34
5425646979237,Beograd,Zemun,Donji grad,28.0,1.0 Broj soba,PR,1 Spratnost,Vlasnik,9,73000.0,2026-04-05 22:49:34
5425646731580,Beograd,Stari grad,Dorćol,47.0,2.0 Broj soba,I,5 Spratnost,Agencija,11,240000.0,2026-04-05 22:49:34
5425646742347,Beograd,Zemun,Save Kovačevića,61.0,2.0 Broj soba,III,11 Spratnost,Agencija,7,168000.0,2026-04-05 22:49:34
5425646853010,Beograd,Zvezdara,Đeram pijaca,50.0,2.0 Broj soba,I,4 Spratnost,Agencija,5,197500.0,2026-04-05 22:49:34
5425646879506,Beograd,Zemun,Centar,72.0,3.0 Broj soba,I,2 Spratnost,Agencija,14,180000.0,2026-04-05 22:49:34
5425646978842,Beograd,Savski venac,Beograd na vodi,146.06,4.0 Broj soba,XXII,25 Spratnost,Agencija,19,995000.0,2026-04-05 22:49:34
5425646978064,Beograd,Vračar,SC Vračar,23.0,1.0 Broj soba,PSUT,4 Spratnost,Agencija,20,99900.0,2026-04-05 22:49:34
5425646978540,Beograd,Zvezdara,Mirijevo,48.0,2.0 Broj soba,V,8 Spratnost,Agencija,19,129000.0,2026-04-05 22:49:34
5425644803627,Beograd,Savski venac,Dedinje,235.0,4.0 Broj soba,II,5 Spratnost,Agencija,13,1500000.0,2026-04-05 22:49:34
5425646946683,Beograd,Vračar,Crveni krst,97.0,4.0 Broj soba,III,5 Spratnost,Agencija,36,349000.0,2026-04-05 22:49:34
5425646937109,Beograd,Savski venac,Kneza Miloša,96.0,4.0 Broj soba,III,3 Spratnost,Agencija,10,239000.0,2026-04-05 22:49:34
5425646910589,Beograd,Stari grad,Gundulićev venac,50.0,2.5 Broj soba,I,5 Spratnost,Vlasnik,19,250000.0,2026-04-05 22:49:34
5425646042955,Beograd,Novi Beograd,Blok 65,61.0,2.0 Broj soba,XIV,30 Spratnost,Agencija,18,380000.0,2026-04-05 22:49:34
5425646874981,Beograd,Zvezdara,Kluz,55.0,2.5 Broj soba,I,4 Spratnost,Agencija,12,185000.0,2026-04-05 22:49:34
5425646687006,Beograd,Stari grad,Dorćol,78.0,3.0 Broj soba,VI,6 Spratnost,Agencija,13,286000.0,2026-04-05 22:49:34
5425646882060,Beograd,Zemun,Meandri,68.0,2.0 Broj soba,V,6 Spratnost,Agencija,8,199900.0,2026-04-05 22:49:34
5425646356565,Beograd,Vračar,Čubura,58.0,2.0 Broj soba,IV,4 Spratnost,Agencija,13,230000.0,2026-04-05 22:49:34
5425646230939,Beograd,Vračar,Crveni krst,77.0,3.0 Broj soba,VII,7 Spratnost,Agencija,7,350000.0,2026-04-05 22:49:34
5425646978056,Beograd,Vračar,SC Vračar,66.0,3.0 Broj soba,V,5 Spratnost,Agencija,14,320000.0,2026-04-05 22:49:34
5425646978833,Beograd,Čukarica,Banovo brdo,53.0,2.0 Broj soba,II Spratnost,,Agencija,20,212000.0,2026-04-05 22:49:34
5425646910449,Beograd,Palilula,Borča,75.0,3.0 Broj soba,IV,6 Spratnost,Agencija,8,139500.0,2026-04-05 22:49:34
5425645971532,Beograd,Stari grad,Politika,113.0,4.0 Broj soba,II,5 Spratnost,Agencija,8,450000.0,2026-04-05 22:49:34
5425645166379,Beograd,Stari grad,Terazije,103.0,3.5 Broj soba,IV,6 Spratnost,Agencija,10,500000.0,2026-04-05 22:49:34
5425645741098,Beograd,Novi Beograd,Blok 65,83.0,3.0 Broj soba,IV,7 Spratnost,Agencija,15,410000.0,2026-04-05 22:49:34
5425646732601,Beograd,Zemun,Gornji grad,44.0,1.5 Broj soba,II Spratnost,,Agencija,1,132210.0,2026-04-05 22:49:34
5425646973252,Beograd,Grocka,Leštane,45.0,2.5 Broj soba,II,3 Spratnost,Agencija,7,104500.0,2026-04-05 22:49:34
5425646723632,Beograd,Zvezdara,Mirijevo,59.0,2.5 Broj soba,V,7 Spratnost,Agencija,7,135000.0,2026-04-05 22:49:34
5425645706523,Beograd,Voždovac,Lekino brdo,96.0,4.0 Broj soba,III,3 Spratnost,Agencija,2,336000.0,2026-04-05 22:49:34
5425636344240,Beograd,Zvezdara,Vukov Spomenik,110.0,5.0 Broj soba,IV,7 Spratnost,Agencija,20,420000.0,2026-04-05 22:49:34
5425646907645,Beograd,Zemun,Karađorđev trg,130.0,4.0 Broj soba,I,4 Spratnost,Agencija,18,450000.0,2026-04-05 22:49:34
5425646978051,Beograd,Savski venac,Beograd na vodi,78.99,3.0 Broj soba,XI,16 Spratnost,Agencija,20,375000.0,2026-04-05 22:49:34
5425646901190,Beograd,Zemun,Batajnica,48.0,1.5 Broj soba,VPR,3 Spratnost,Agencija,22,78000.0,2026-04-05 22:49:34
5425646941178,Beograd,Grocka,Kaluđerica,45.0,2.0 Broj soba,I,2 Spratnost,Agencija,14,86000.0,2026-04-05 22:49:34
5425646877844,Beograd,Stari grad,Terazije,29.0,1.5 Broj soba,IV,4 Spratnost,Vlasnik,6,153000.0,2026-04-05 22:49:34
5425646687046,Beograd,Savski venac,Beograd na vodi,60.08,2.0 Broj soba,VI,8 Spratnost,Agencija,12,252000.0,2026-04-05 22:49:34
5425646970670,Beograd,Surčin,Radiofar,61.0,2.5 Broj soba,II,4 Spratnost,Agencija,17,107000.0,2026-04-05 22:49:34
5425646700813,Beograd,Voždovac,Lekino brdo,100.0,4.0 Broj soba,I,4 Spratnost,Agencija,20,350000.0,2026-04-05 22:49:34
5425646699572,Beograd,Novi Beograd,Blok 65,56.0,2.0 Broj soba,VI,9 Spratnost,Agencija,18,276888.0,2026-04-05 22:49:34
5425646059234,Beograd,Vračar,Crveni krst,64.0,2.0 Broj soba,III,5 Spratnost,Agencija,10,230000.0,2026-04-05 22:49:34
5425646872816,Beograd,Novi Beograd,Blok 21,67.0,3.0 Broj soba,IV,4 Spratnost,Agencija,8,217000.0,2026-04-05 22:49:34
5425646910109,Beograd,Novi Beograd,Blok 61,64.0,2.5 Broj soba,VI,19 Spratnost,Agencija,11,240000.0,2026-04-05 22:49:34
5425646978623,Beograd,Savski venac,Beograd na vodi,113.0,4.0 Broj soba,XIX,23 Spratnost,Vlasnik,17,570000.0,2026-04-05 22:49:34
5425646807554,Beograd,Čukarica,Banovo brdo,123.0,5+ Broj soba,IV,5 Spratnost,Agencija,19,250000.0,2026-04-05 22:49:34
5425646978040,Beograd,Savski venac,Ekonomski fakultet,36.41,1.0 Broj soba,III,8 Spratnost,Agencija,17,164000.0,2026-04-05 22:49:34
5425644301039,Beograd,Novi Beograd,Blok 28,58.0,2.0 Broj soba,II,10 Spratnost,Agencija,14,220000.0,2026-04-05 22:49:34
5425646853275,Beograd,Novi Beograd,Blok 22,63.0,2.5 Broj soba,III,7 Spratnost,Agencija,15,239000.0,2026-04-05 22:49:34
5425646880749,Beograd,Stari grad,Obilićev venac,44.0,2.0 Broj soba,V,6 Spratnost,Agencija,19,265000.0,2026-04-05 22:49:34
5425646978517,Beograd,Zemun,Ugrinovačka,55.0,2.5 Broj soba,III,4 Spratnost,Agencija,16,189000.0,2026-04-05 22:49:34
5425646978025,Beograd,Palilula,Borča,45.74,2.0 Broj soba,I,2 Spratnost,Agencija,4,82300.0,2026-04-05 22:49:34
5425646824866,Beograd,Novi Beograd,Blok 63,37.0,1.0 Broj soba,I,6 Spratnost,Agencija,11,150000.0,2026-04-05 22:49:34
5425646776118,Beograd,Stari grad,Dorćol,71.0,3.5 Broj soba,III,10 Spratnost,Agencija,20,370000.0,2026-04-05 22:49:34
5425646601987,Beograd,Stari grad,Dorćol,84.0,3.0 Broj soba,II,8 Spratnost,Agencija,20,500000.0,2026-04-05 22:49:34
5425645669660,Beograd,Stari grad,Dorćol,269.0,5+ Broj soba,PR,6 Spratnost,Agencija,20,765000.0,2026-04-05 22:49:34
5425643938825,Beograd,Zemun,Pregrevica,132.0,3.0 Broj soba,II,3 Spratnost,Agencija,20,375000.0,2026-04-05 22:49:34
5425646500204,Beograd,Zemun,Kej,58.0,2.0 Broj soba,XI,16 Spratnost,Agencija,17,235000.0,2026-04-05 22:49:34
5425646142865,Beograd,Palilula,Višnjička Banja,72.31,3.0 Broj soba,III,5 Spratnost,Agencija,4,195237.0,2026-04-05 22:49:34
5425646937669,Beograd,Rakovica,Labudovo brdo,64.0,2.5 Broj soba,VPR,11 Spratnost,Agencija,12,178000.0,2026-04-05 22:49:34
5425645525904,Beograd,Čukarica,Banovo brdo,136.0,4.5 Broj soba,,,Agencija,18,295000.0,2026-04-05 22:49:34
5425646974489,Beograd,Stari grad,Kosančićev venac,101.0,3.5 Broj soba,VPR,4 Spratnost,Agencija,8,449000.0,2026-04-05 22:49:34
5425646976197,Beograd,Vračar,Hram svetog Save,182.0,4.5 Broj soba,V,7 Spratnost,Agencija,20,1300000.0,2026-04-05 22:49:34
5425646493595,Beograd,Stari grad,Studentski trg,79.0,3.0 Broj soba,V,5 Spratnost,Vlasnik,20,395000.0,2026-04-05 22:49:34
5425646839447,Beograd,Palilula,Višnjička Banja,106.0,4.0 Broj soba,V,5 Spratnost,Agencija,17,279900.0,2026-04-05 22:49:34
5425646824088,Beograd,Savski venac,Beograd na vodi,75.49,3.0 Broj soba,X Spratnost,,Agencija,9,345000.0,2026-04-05 22:49:34
5425646905881,Beograd,Novi Beograd,Blok 9a,159.48,3.0 Broj soba,X,10 Spratnost,Agencija,19,956880.0,2026-04-05 22:49:34
5425646838726,Beograd,Savski venac,Beograd na vodi,182.77,4.0 Broj soba,VI,16 Spratnost,Agencija,19,1900000.0,2026-04-05 22:49:34
5425646973844,Beograd,Stari grad,Dorćol,34.0,0.5 Broj soba,IV,6 Spratnost,Agencija,5,182000.0,2026-04-05 22:49:34
5425646974111,Beograd,Savski venac,Beograd na vodi,97.0,3.0 Broj soba,XII,16 Spratnost,Vlasnik,8,569900.0,2026-04-05 22:49:34
5425645416147,Beograd,Zemun,Altina,44.0,1.5 Broj soba,IV,4 Spratnost,Investitor,15,80500.0,2026-04-05 22:49:34
5425646518360,Beograd,Zemun,Altina,40.0,1.5 Broj soba,IV,4 Spratnost,Vlasnik,20,73200.0,2026-04-05 22:49:34
5425644987109,Beograd,Grocka,Kaluđerica,39.77,2.5 Broj soba,I,4 Spratnost,Vlasnik,2,73580.0,2026-04-05 22:49:34
5425646762584,Beograd,Vračar,Crveni krst,48.0,1.5 Broj soba,PR,4 Spratnost,Investitor,6,215000.0,2026-04-05 22:49:34
5425646752884,Beograd,Vračar,Crveni krst,109.0,3.0 Broj soba,I,4 Spratnost,Investitor,6,498000.0,2026-04-05 22:49:34
5425646486180,Beograd,Zemun,Ugrinovačka,76.0,3.0 Broj soba,PR Spratnost,,Agencija,18,223440.0,2026-04-05 22:49:34
5425646969741,Beograd,Čukarica,Filmski grad,39.0,2.0 Broj soba,III,3 Spratnost,Agencija,12,99000.0,2026-04-05 22:49:34
5425646651886,Beograd,Zvezdara,Olimp,57.0,2.5 Broj soba,III,4 Spratnost,Agencija,5,165300.0,2026-04-05 22:49:34
5425646974088,Beograd,Stari grad,Dorćol,88.0,4.0 Broj soba,PR,4 Spratnost,Agencija,10,275000.0,2026-04-05 22:49:34
5425645405554,Beograd,Vračar,Hram svetog Save,72.0,2.5 Broj soba,II,4 Spratnost,Vlasnik,5,310000.0,2026-04-05 22:49:34
5425646910125,Beograd,Surčin,Jakovo,38.2,2.0 Broj soba,I,2 Spratnost,Agencija,3,74000.0,2026-04-05 22:49:34
5425646905507,Beograd,Čukarica,Žarkovo,64.0,2.5 Broj soba,II,4 Spratnost,Agencija,11,183000.0,2026-04-05 22:49:34
5425646791973,Beograd,Vračar,Crveni krst,99.56,4.0 Broj soba,IV,5 Spratnost,Agencija,2,329000.0,2026-04-05 22:49:34
5425646769951,Beograd,Savski venac,Beograd na vodi,80.0,3.0 Broj soba,X,18 Spratnost,Agencija,13,380000.0,2026-04-05 22:49:34
5425646479434,Beograd,Savski venac,Beograd na vodi,82.41,3.0 Broj soba,IX,15 Spratnost,Agencija,16,390000.0,2026-04-05 22:49:34
5425646974074,Beograd,Voždovac,Lekino brdo,85.0,2.5 Broj soba,III,4 Spratnost,Agencija,19,269000.0,2026-04-05 22:49:34
5425646973242,Beograd,Rakovica,Labudovo brdo,55.0,2.0 Broj soba,,,Agencija,12,139000.0,2026-04-05 22:49:34
5425646822680,Beograd,Voždovac,Dušanovac,65.55,2.5 Broj soba,II,3 Spratnost,Agencija,5,176985.0,2026-04-05 22:49:34
5425644936012,Beograd,Zemun,Altina,52.0,2.5 Broj soba,I,3 Spratnost,Investitor,11,97240.0,2026-04-05 22:49:34
5425646905812,Beograd,Stari grad,Gundulićev venac,25.0,0.5 Broj soba,VPR,5 Spratnost,Vlasnik,20,125000.0,2026-04-05 22:49:34
5425645353777,Beograd,Vračar,Krunska,75.0,3.0 Broj soba,II,5 Spratnost,Agencija,20,330000.0,2026-04-05 22:49:34
5425646941986,Beograd,Zvezdara,Olimp,75.0,3.0 Broj soba,III,10 Spratnost,Agencija,19,265000.0,2026-04-05 22:49:34
5425646973232,Beograd,Stari grad,Dorćol,31.0,1.5 Broj soba,VPR,5 Spratnost,Agencija,8,173000.0,2026-04-05 22:49:34
5425646810550,Beograd,Čukarica,Vodovodska,54.0,2.5 Broj soba,VPR,4 Spratnost,Agencija,8,169700.0,2026-04-05 22:49:34
5425645595259,Beograd,Savski venac,Centar,53.0,2.0 Broj soba,PSUT,5 Spratnost,Agencija,12,160000.0,2026-04-05 22:49:34
5425646973220,Beograd,Stari grad,Gundulićev venac,58.0,2.0 Broj soba,VPR,4 Spratnost,Agencija,11,235000.0,2026-04-05 22:49:34
5425646973219,Beograd,Stari grad,Skadarlija,30.0,1.5 Broj soba,PR,5 Spratnost,Agencija,15,90000.0,2026-04-05 22:49:34
5425646970640,Beograd,Voždovac,Dušanovac,142.0,4.0 Broj soba,VI,7 Spratnost,Agencija,15,423500.0,2026-04-05 22:49:34
5425646601385,Beograd,Voždovac,Autokomanda,32.72,1.0 Broj soba,V,5 Spratnost,Agencija,1,90900.0,2026-04-05 22:49:34
5425646880448,Beograd,Vračar,Slavija,103.0,4.0 Broj soba,III,5 Spratnost,Agencija,11,515000.0,2026-04-05 22:49:34
5425646637648,Beograd,Novi Beograd,Blok 33,70.0,2.5 Broj soba,XVIII,30 Spratnost,Vlasnik,20,251900.0,2026-04-05 22:49:34
5425646976845,Beograd,Vračar,Krunski venac,50.0,2.0 Broj soba,PR,3 Spratnost,Agencija,13,205000.0,2026-04-05 22:49:34
5425646900149,Beograd,Novi Beograd,Stari Merkator,61.0,2.5 Broj soba,VIII,9 Spratnost,Agencija,14,235000.0,2026-04-05 22:49:34
5425646665819,Beograd,Zemun,Zelena avenija,75.0,3.5 Broj soba,I,6 Spratnost,Agencija,16,279900.0,2026-04-05 22:49:34
5425646714099,Beograd,Novi Beograd,Fontana,36.0,2.0 Broj soba,I,5 Spratnost,Agencija,6,153500.0,2026-04-05 22:49:34
5425646945558,Beograd,Zemun,Zemun polje,58.0,2.0 Broj soba,I,1 Spratnost,Agencija,6,117000.0,2026-04-05 22:49:34
5425646977721,Beograd,Zvezdara,Bulbulder,78.5,4.0 Broj soba,I,5 Spratnost,Agencija,20,251200.0,2026-04-05 22:49:34
5425646977540,Beograd,Zvezdara,Đeram pijaca,53.0,1.5 Broj soba,I,4 Spratnost,Agencija,13,235000.0,2026-04-05 22:49:34
5425646835804,Beograd,Savski venac,Beograd na vodi,55.42,2.0 Broj soba,IX,20 Spratnost,Agencija,11,241888.0,2026-04-05 22:49:34
5425646775414,Beograd,Novi Beograd,Blok 9a,80.0,3.0 Broj soba,XIII,18 Spratnost,Agencija,17,330000.0,2026-04-05 22:49:34
5425646845303,Beograd,Vračar,Crveni krst,55.0,2.0 Broj soba,VIII,18 Spratnost,Agencija,20,192500.0,2026-04-05 22:49:34
5425646846687,Beograd,Voždovac,Šumice,25.0,0.5 Broj soba,II,8 Spratnost,Agencija,8,107000.0,2026-04-05 22:49:34
